release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2017-10-24,az,201740,201111,342,310,23340,64,,,,,,,1.32819,1.32819
2017-10-24,ca,201740,201111,342,1598,36008,134,,,,,,,4.4379,4.4379
2017-10-24,co,201740,201111,342,387,21689,12,,,,,,,1.78431,1.78431
2017-10-24,ct,201740,201111,342,37,4164,22,,,,,,,0.888569,0.888569
2017-10-24,de,201740,201111,342,43,4537,13,,,,,,,0.947763,0.947763
2017-10-24,ga,201740,201111,342,775,35901,60,,,,,,,2.15871,2.15871
2017-10-24,hhs1,201740,201111,342,756,51279,159,220.0,314.0,,138.0,48.0,36.0,1.36504,1.47429
2017-10-24,hhs10,201740,201111,342,389,12115,48,99.0,161.0,,71.0,35.0,23.0,3.07455,3.2109
2017-10-24,hhs2,201740,201111,342,2216,107772,142,788.0,910.0,,340.0,113.0,65.0,3.17757,2.05619
2017-10-24,hhs3,201740,201111,342,2443,112163,217,514.0,931.0,,616.0,201.0,181.0,2.03908,2.17808
2017-10-24,hhs4,201740,201111,342,2968,143350,386,1094.0,1205.0,,408.0,167.0,94.0,1.97996,2.07046
2017-10-24,hhs5,201740,201111,342,2215,86955,261,826.0,821.0,,383.0,88.0,97.0,2.40202,2.54729
2017-10-24,hhs6,201740,201111,342,2462,79479,180,722.0,891.0,,563.0,206.0,80.0,3.01461,3.09767
2017-10-24,hhs7,201740,201111,342,500,22702,90,134.0,184.0,,121.0,37.0,24.0,2.28107,2.20245
2017-10-24,hhs8,201740,201111,342,815,46612,89,198.0,346.0,,167.0,59.0,45.0,1.697,1.74848
2017-10-24,hhs9,201740,201111,342,2545,79380,251,768.0,939.0,,458.0,221.0,159.0,3.92503,3.2061
2017-10-24,hi,201740,201111,342,73,1723,16,,,,,,,4.2368,4.2368
2017-10-24,ia,201740,201111,342,66,3517,7,,,,,,,1.8766,1.8766
2017-10-24,id,201740,201111,342,202,4604,9,,,,,,,4.38749,4.38749
2017-10-24,il,201740,201111,342,1284,38067,74,,,,,,,3.373,3.373
2017-10-24,in,201740,201111,342,235,11463,41,,,,,,,2.05007,2.05007
2017-10-24,ks,201740,201111,342,147,8309,38,,,,,,,1.76917,1.76917
2017-10-24,ky,201740,201111,342,96,15035,14,,,,,,,0.63851,0.63851
2017-10-24,ma,201740,201111,342,481,27027,50,,,,,,,1.7797,1.7797
2017-10-24,md,201740,201111,342,146,8790,16,,,,,,,1.66098,1.66098
2017-10-24,me,201740,201111,342,68,6351,28,,,,,,,1.0707,1.0707
2017-10-24,mi,201740,201111,342,249,14576,47,,,,,,,1.70829,1.70829
2017-10-24,mn,201740,201111,342,128,4562,14,,,,,,,2.80579,2.80579
2017-10-24,mo,201740,201111,342,200,7871,30,,,,,,,2.54097,2.54097
2017-10-24,ms,201740,201111,342,581,15399,45,,,,,,,3.77297,3.77297
2017-10-24,mt,201740,201111,342,28,3434,6,,,,,,,0.815376,0.815376
2017-10-24,nat,201740,201111,342,17309,741807,1823,5363.0,6702.0,,3265.0,1175.0,804.0,2.61542,2.33336
2017-10-24,nc,201740,201111,342,298,20157,63,,,,,,,1.47839,1.47839
2017-10-24,nd,201740,201111,342,44,1985,12,,,,,,,2.21662,2.21662
2017-10-24,ne,201740,201111,342,87,3005,15,,,,,,,2.89517,2.89517
2017-10-24,nh,201740,201111,342,24,4429,27,,,,,,,0.541883,0.541883
2017-10-24,nj,201740,201111,342,201,4287,21,,,,,,,4.68859,4.68859
2017-10-24,nm,201740,201111,342,324,8981,25,,,,,,,3.60762,3.60762
2017-10-24,nv,201740,201111,342,564,18309,37,,,,,,,3.08045,3.08045
2017-10-24,oh,201740,201111,342,190,14817,44,,,,,,,1.28231,1.28231
2017-10-24,ok,201740,201111,342,83,2591,15,,,,,,,3.2034,3.2034
2017-10-24,or,201740,201111,342,52,3200,15,,,,,,,1.625,1.625
2017-10-24,pa,201740,201111,342,328,16251,57,,,,,,,2.01834,2.01834
2017-10-24,ri,201740,201111,342,84,6396,21,,,,,,,1.31332,1.31332
2017-10-24,sc,201740,201111,342,113,7884,21,,,,,,,1.43328,1.43328
2017-10-24,sd,201740,201111,342,168,6077,19,,,,,,,2.76452,2.76452
2017-10-24,tn,201740,201111,342,176,11117,50,,,,,,,1.58316,1.58316
2017-10-24,tx,201740,201111,342,1231,43231,84,,,,,,,2.84749,2.84749
2017-10-24,ut,201740,201111,342,142,9274,20,,,,,,,1.53116,1.53116
2017-10-24,va,201740,201111,342,1561,68804,92,,,,,,,2.26876,2.26876
2017-10-24,vt,201740,201111,342,62,2912,11,,,,,,,2.12912,2.12912
2017-10-24,wa,201740,201111,342,73,2004,16,,,,,,,3.64271,3.64271
2017-10-24,wi,201740,201111,342,129,3470,41,,,,,,,3.71758,3.71758
2017-10-24,wv,201740,201111,342,304,11742,37,,,,,,,2.589,2.589
2017-10-24,wy,201740,201111,342,46,4153,20,,,,,,,1.10763,1.10763
,ny,201740,201111,342,2015,103485,121,,,,,,,1.947142097888583,1.947142097888583
2017-10-24,ak,201740,201112,341,48,1587,6,,,,,,,3.02457,3.02457
2017-10-24,al,201740,201112,341,334,9714,29,,,,,,,3.43834,3.43834
2017-10-24,ar,201740,201112,341,63,2723,14,,,,,,,2.31362,2.31362
2017-10-24,az,201740,201112,341,276,27693,65,,,,,,,0.996642,0.996642
2017-10-24,ca,201740,201112,341,1111,33697,127,,,,,,,3.29703,3.29703
2017-10-24,co,201740,201112,341,289,20983,12,,,,,,,1.37731,1.37731
2017-10-24,ct,201740,201112,341,15,4215,17,,,,,,,0.355872,0.355872
2017-10-24,de,201740,201112,341,22,4180,12,,,,,,,0.526316,0.526316
2017-10-24,ga,201740,201112,341,665,37659,55,,,,,,,1.76585,1.76585
2017-10-24,hhs1,201740,201112,341,616,52786,155,183.0,289.0,,96.0,28.0,20.0,1.02294,1.16698
2017-10-24,hhs10,201740,201112,341,336,10232,50,86.0,131.0,,78.0,25.0,16.0,2.79447,3.28382
2017-10-24,hhs2,201740,201112,341,2042,106142,143,667.0,906.0,,308.0,112.0,49.0,2.49454,1.92384
2017-10-24,hhs3,201740,201112,341,1869,108039,206,428.0,708.0,,468.0,161.0,104.0,1.6746,1.72993
2017-10-24,hhs4,201740,201112,341,2490,149762,381,966.0,976.0,,336.0,138.0,74.0,1.60573,1.66264
2017-10-24,hhs5,201740,201112,341,1717,91120,260,581.0,681.0,,277.0,104.0,74.0,1.61533,1.88433
2017-10-24,hhs6,201740,201112,341,2031,68964,176,666.0,690.0,,421.0,149.0,105.0,2.89336,2.94501
2017-10-24,hhs7,201740,201112,341,353,20636,86,103.0,123.0,,83.0,27.0,17.0,1.74696,1.7106
2017-10-24,hhs8,201740,201112,341,676,47194,91,157.0,294.0,,144.0,60.0,21.0,1.39708,1.43239
2017-10-24,hhs9,201740,201112,341,1901,74008,242,563.0,691.0,,340.0,174.0,133.0,2.99716,2.56864
2017-10-24,hi,201740,201112,341,24,1216,16,,,,,,,1.97368,1.97368
2017-10-24,ia,201740,201112,341,25,3880,7,,,,,,,0.64433,0.64433
2017-10-24,id,201740,201112,341,177,4034,10,,,,,,,4.3877,4.3877
2017-10-24,il,201740,201112,341,1045,39643,74,,,,,,,2.63603,2.63603
2017-10-24,in,201740,201112,341,217,13032,42,,,,,,,1.66513,1.66513
2017-10-24,ks,201740,201112,341,96,6159,36,,,,,,,1.55869,1.55869
2017-10-24,ky,201740,201112,341,79,16145,15,,,,,,,0.489316,0.489316
2017-10-24,ma,201740,201112,341,424,28065,50,,,,,,,1.51078,1.51078
2017-10-24,md,201740,201112,341,142,7983,13,,,,,,,1.77878,1.77878
2017-10-24,me,201740,201112,341,55,6392,28,,,,,,,0.860451,0.860451
2017-10-24,mi,201740,201112,341,216,16475,49,,,,,,,1.31108,1.31108
2017-10-24,mn,201740,201112,341,116,4862,14,,,,,,,2.38585,2.38585
2017-10-24,mo,201740,201112,341,184,7527,28,,,,,,,2.44453,2.44453
2017-10-24,ms,201740,201112,341,513,16874,43,,,,,,,3.04018,3.04018
2017-10-24,mt,201740,201112,341,30,3592,6,,,,,,,0.835189,0.835189
2017-10-24,nat,201740,201112,341,14031,728883,1790,4400.0,5489.0,,2551.0,978.0,613.0,2.09065,1.925
2017-10-24,nc,201740,201112,341,226,21359,63,,,,,,,1.0581,1.0581
2017-10-24,nd,201740,201112,341,47,2076,12,,,,,,,2.26397,2.26397
2017-10-24,ne,201740,201112,341,48,3070,15,,,,,,,1.56352,1.56352
2017-10-24,nh,201740,201112,341,20,5152,27,,,,,,,0.388199,0.388199
2017-10-24,nj,201740,201112,341,183,5366,22,,,,,,,3.41036,3.41036
2017-10-24,nm,201740,201112,341,254,8907,26,,,,,,,2.85169,2.85169
2017-10-24,nv,201740,201112,341,490,11402,34,,,,,,,4.29749,4.29749
2017-10-24,oh,201740,201112,341,90,13874,42,,,,,,,0.648695,0.648695
2017-10-24,ok,201740,201112,341,47,2515,16,,,,,,,1.86879,1.86879
2017-10-24,or,201740,201112,341,35,2128,18,,,,,,,1.64474,1.64474
2017-10-24,pa,201740,201112,341,253,15963,50,,,,,,,1.58492,1.58492
2017-10-24,ri,201740,201112,341,50,5571,21,,,,,,,0.897505,0.897505
2017-10-24,sc,201740,201112,341,62,8052,22,,,,,,,0.769995,0.769995
2017-10-24,sd,201740,201112,341,153,6046,18,,,,,,,2.5306,2.5306
2017-10-24,tn,201740,201112,341,74,11695,51,,,,,,,0.632749,0.632749
2017-10-24,tx,201740,201112,341,1082,34763,82,,,,,,,3.1125,3.1125
2017-10-24,ut,201740,201112,341,123,10082,23,,,,,,,1.22,1.22
2017-10-24,va,201740,201112,341,1210,65301,91,,,,,,,1.85296,1.85296
2017-10-24,vt,201740,201112,341,52,3391,12,,,,,,,1.53347,1.53347
2017-10-24,wa,201740,201112,341,76,2483,16,,,,,,,3.06081,3.06081
2017-10-24,wi,201740,201112,341,33,3234,39,,,,,,,1.02041,1.02041
2017-10-24,wv,201740,201112,341,159,11743,37,,,,,,,1.354,1.354
2017-10-24,wy,201740,201112,341,34,4415,20,,,,,,,0.770102,0.770102
,ny,201740,201112,341,1859,100776,121,,,,,,,1.84468524251806,1.84468524251806
2017-10-24,ak,201740,201113,340,51,2379,8,,,,,,,2.14376,2.14376
2017-10-24,al,201740,201113,340,291,9169,28,,,,,,,3.17374,3.17374
2017-10-24,ar,201740,201113,340,65,3908,14,,,,,,,1.66325,1.66325
2017-10-24,az,201740,201113,340,272,24435,64,,,,,,,1.11316,1.11316
2017-10-24,ca,201740,201113,340,1160,36250,131,,,,,,,3.2,3.2
2017-10-24,co,201740,201113,340,192,19504,11,,,,,,,0.984413,0.984413
2017-10-24,ct,201740,201113,340,41,6092,25,,,,,,,0.673014,0.673014
2017-10-24,de,201740,201113,340,41,4233,12,,,,,,,0.96858,0.96858
2017-10-24,ga,201740,201113,340,581,35417,57,,,,,,,1.64046,1.64046
2017-10-24,hhs1,201740,201113,340,683,56709,164,203.0,327.0,,75.0,47.0,31.0,1.11948,1.20439
2017-10-24,hhs10,201740,201113,340,242,12336,46,82.0,78.0,,41.0,21.0,20.0,1.65878,1.96174
2017-10-24,hhs2,201740,201113,340,2068,106279,141,735.0,879.0,,290.0,114.0,50.0,2.74673,1.94582
2017-10-24,hhs3,201740,201113,340,1765,106600,205,421.0,636.0,,432.0,149.0,127.0,1.54238,1.65572
2017-10-24,hhs4,201740,201113,340,2302,145022,370,877.0,917.0,,327.0,103.0,78.0,1.48932,1.58735
2017-10-24,hhs5,201740,201113,340,1558,89063,253,557.0,561.0,,264.0,92.0,84.0,1.52675,1.74932
2017-10-24,hhs6,201740,201113,340,1674,81134,174,532.0,648.0,,326.0,103.0,65.0,2.00158,2.06325
2017-10-24,hhs7,201740,201113,340,257,18668,84,72.0,103.0,,55.0,14.0,13.0,1.39176,1.37669
2017-10-24,hhs8,201740,201113,340,498,42229,86,160.0,173.0,,95.0,44.0,26.0,1.10508,1.17928
2017-10-24,hhs9,201740,201113,340,1910,81335,247,550.0,703.0,,339.0,190.0,128.0,2.84696,2.34831
2017-10-24,hi,201740,201113,340,42,1522,15,,,,,,,2.75953,2.75953
2017-10-24,ia,201740,201113,340,12,2111,7,,,,,,,0.568451,0.568451
2017-10-24,id,201740,201113,340,102,3598,7,,,,,,,2.83491,2.83491
2017-10-24,il,201740,201113,340,985,38600,71,,,,,,,2.55181,2.55181
2017-10-24,in,201740,201113,340,119,12088,41,,,,,,,0.984447,0.984447
2017-10-24,ks,201740,201113,340,83,7325,36,,,,,,,1.13311,1.13311
2017-10-24,ky,201740,201113,340,127,18121,15,,,,,,,0.700844,0.700844
2017-10-24,ma,201740,201113,340,459,29953,51,,,,,,,1.5324,1.5324
2017-10-24,md,201740,201113,340,104,8485,15,,,,,,,1.22569,1.22569
2017-10-24,me,201740,201113,340,48,6051,28,,,,,,,0.793257,0.793257
2017-10-24,mi,201740,201113,340,176,16157,48,,,,,,,1.08931,1.08931
2017-10-24,mn,201740,201113,340,109,4990,14,,,,,,,2.18437,2.18437
2017-10-24,mo,201740,201113,340,131,6562,27,,,,,,,1.99634,1.99634
2017-10-24,ms,201740,201113,340,560,16677,44,,,,,,,3.35792,3.35792
2017-10-24,mt,201740,201113,340,14,3003,5,,,,,,,0.4662,0.4662
2017-10-24,nat,201740,201113,340,12957,739375,1770,4189.0,5025.0,,2244.0,877.0,622.0,1.86146,1.75243
2017-10-24,nc,201740,201113,340,175,20868,59,,,,,,,0.838605,0.838605
2017-10-24,nd,201740,201113,340,19,2244,12,,,,,,,0.846702,0.846702
2017-10-24,ne,201740,201113,340,31,2670,14,,,,,,,1.16105,1.16105
2017-10-24,nh,201740,201113,340,26,5368,27,,,,,,,0.484352,0.484352
2017-10-24,nj,201740,201113,340,239,5188,22,,,,,,,4.60678,4.60678
2017-10-24,nm,201740,201113,340,224,8373,24,,,,,,,2.67527,2.67527
2017-10-24,nv,201740,201113,340,436,19128,37,,,,,,,2.27938,2.27938
2017-10-24,oh,201740,201113,340,112,12828,39,,,,,,,0.87309,0.87309
2017-10-24,ok,201740,201113,340,25,2060,16,,,,,,,1.21359,1.21359
2017-10-24,or,201740,201113,340,47,3644,17,,,,,,,1.28979,1.28979
2017-10-24,pa,201740,201113,340,244,15682,50,,,,,,,1.55592,1.55592
2017-10-24,ri,201740,201113,340,54,5956,21,,,,,,,0.906649,0.906649
2017-10-24,sc,201740,201113,340,55,6944,18,,,,,,,0.792051,0.792051
2017-10-24,sd,201740,201113,340,131,5841,18,,,,,,,2.24277,2.24277
2017-10-24,tn,201740,201113,340,88,11492,51,,,,,,,0.76575,0.76575
2017-10-24,tx,201740,201113,340,968,45332,79,,,,,,,2.13536,2.13536
2017-10-24,ut,201740,201113,340,98,7705,21,,,,,,,1.2719,1.2719
2017-10-24,va,201740,201113,340,1173,64702,92,,,,,,,1.81293,1.81293
2017-10-24,vt,201740,201113,340,55,3289,12,,,,,,,1.67224,1.67224
2017-10-24,wa,201740,201113,340,42,2715,14,,,,,,,1.54696,1.54696
2017-10-24,wi,201740,201113,340,57,4400,40,,,,,,,1.29545,1.29545
2017-10-24,wv,201740,201113,340,136,10674,33,,,,,,,1.27412,1.27412
2017-10-24,wy,201740,201113,340,44,3932,19,,,,,,,1.11902,1.11902
,ny,201740,201113,340,1829,101091,119,,,,,,,1.8092609628948173,1.8092609628948173
2017-10-24,ak,201740,201114,339,49,2219,8,,,,,,,2.2082,2.2082
2017-10-24,al,201740,201114,339,252,9175,27,,,,,,,2.74659,2.74659
2017-10-24,ar,201740,201114,339,23,2703,14,,,,,,,0.850906,0.850906
2017-10-24,az,201740,201114,339,246,24661,65,,,,,,,0.997526,0.997526
2017-10-24,ca,201740,201114,339,927,35023,121,,,,,,,2.64683,2.64683
2017-10-24,co,201740,201114,339,182,20297,12,,,,,,,0.896684,0.896684
2017-10-24,ct,201740,201114,339,16,4647,13,,,,,,,0.344308,0.344308
2017-10-24,de,201740,201114,339,19,3999,11,,,,,,,0.475119,0.475119
2017-10-24,ga,201740,201114,339,549,35896,58,,,,,,,1.52942,1.52942
2017-10-24,hhs1,201740,201114,339,579,54867,145,172.0,286.0,,77.0,27.0,17.0,0.934313,1.05528
2017-10-24,hhs10,201740,201114,339,212,11982,45,54.0,77.0,,54.0,18.0,9.0,1.18923,1.76932
2017-10-24,hhs2,201740,201114,339,2093,108123,138,731.0,895.0,,322.0,103.0,42.0,2.46478,1.93576
2017-10-24,hhs3,201740,201114,339,1533,107557,203,323.0,591.0,,403.0,106.0,110.0,1.50303,1.42529
2017-10-24,hhs4,201740,201114,339,2009,141385,365,811.0,773.0,,280.0,93.0,52.0,1.29491,1.42094
2017-10-24,hhs5,201740,201114,339,1295,86208,250,467.0,507.0,,177.0,80.0,64.0,1.2669,1.50218
2017-10-24,hhs6,201740,201114,339,1562,78117,175,480.0,580.0,,288.0,123.0,91.0,1.83492,1.99956
2017-10-24,hhs7,201740,201114,339,230,20210,86,64.0,97.0,,41.0,10.0,18.0,1.21802,1.13805
2017-10-24,hhs8,201740,201114,339,361,40977,79,103.0,138.0,,79.0,24.0,17.0,0.82457,0.880982
2017-10-24,hhs9,201740,201114,339,1624,79663,237,496.0,613.0,,264.0,163.0,88.0,2.39777,2.03859
2017-10-24,hi,201740,201114,339,43,1536,15,,,,,,,2.79948,2.79948
2017-10-24,ia,201740,201114,339,22,2359,7,,,,,,,0.932599,0.932599
2017-10-24,id,201740,201114,339,107,3740,8,,,,,,,2.86096,2.86096
2017-10-24,il,201740,201114,339,851,39523,71,,,,,,,2.15318,2.15318
2017-10-24,in,201740,201114,339,107,11601,40,,,,,,,0.922334,0.922334
2017-10-24,ks,201740,201114,339,70,7846,38,,,,,,,0.892174,0.892174
2017-10-24,ky,201740,201114,339,44,12356,13,,,,,,,0.356102,0.356102
2017-10-24,ma,201740,201114,339,399,28679,47,,,,,,,1.39126,1.39126
2017-10-24,md,201740,201114,339,116,7375,12,,,,,,,1.57288,1.57288
2017-10-24,me,201740,201114,339,47,6495,28,,,,,,,0.723634,0.723634
2017-10-24,mi,201740,201114,339,117,14023,46,,,,,,,0.834344,0.834344
2017-10-24,mn,201740,201114,339,105,5132,15,,,,,,,2.04599,2.04599
2017-10-24,mo,201740,201114,339,109,6762,26,,,,,,,1.61195,1.61195
2017-10-24,ms,201740,201114,339,515,16420,43,,,,,,,3.13642,3.13642
2017-10-24,mt,201740,201114,339,6,2148,5,,,,,,,0.27933,0.27933
2017-10-24,nat,201740,201114,339,11498,729089,1723,3701.0,4557.0,,1985.0,747.0,508.0,1.61377,1.57704
2017-10-24,nc,201740,201114,339,105,19570,56,,,,,,,0.536536,0.536536
2017-10-24,nd,201740,201114,339,15,2078,11,,,,,,,0.721848,0.721848
2017-10-24,ne,201740,201114,339,29,3243,15,,,,,,,0.894234,0.894234
2017-10-24,nh,201740,201114,339,10,5082,25,,,,,,,0.196773,0.196773
2017-10-24,nj,201740,201114,339,185,5448,22,,,,,,,3.39574,3.39574
2017-10-24,nm,201740,201114,339,200,8611,26,,,,,,,2.32261,2.32261
2017-10-24,nv,201740,201114,339,408,18443,36,,,,,,,2.21222,2.21222
2017-10-24,oh,201740,201114,339,71,11536,38,,,,,,,0.615465,0.615465
2017-10-24,ok,201740,201114,339,45,2872,16,,,,,,,1.56685,1.56685
2017-10-24,or,201740,201114,339,38,3769,18,,,,,,,1.00822,1.00822
2017-10-24,pa,201740,201114,339,264,15700,49,,,,,,,1.68153,1.68153
2017-10-24,ri,201740,201114,339,47,6703,21,,,,,,,0.701179,0.701179
2017-10-24,sc,201740,201114,339,51,7956,20,,,,,,,0.641026,0.641026
2017-10-24,sd,201740,201114,339,69,5097,17,,,,,,,1.35374,1.35374
2017-10-24,tn,201740,201114,339,88,12510,50,,,,,,,0.703437,0.703437
2017-10-24,tx,201740,201114,339,827,45138,79,,,,,,,1.83216,1.83216
2017-10-24,ut,201740,201114,339,54,7178,15,,,,,,,0.752299,0.752299
2017-10-24,va,201740,201114,339,1028,68000,93,,,,,,,1.51176,1.51176
2017-10-24,vt,201740,201114,339,60,3261,11,,,,,,,1.83993,1.83993
2017-10-24,wa,201740,201114,339,18,2254,11,,,,,,,0.79858,0.79858
2017-10-24,wi,201740,201114,339,44,4393,40,,,,,,,1.00159,1.00159
2017-10-24,wv,201740,201114,339,103,10946,36,,,,,,,0.940983,0.940983
2017-10-24,wy,201740,201114,339,35,4179,19,,,,,,,0.837521,0.837521
,ny,201740,201114,339,1908,102675,116,,,,,,,1.858290723155588,1.858290723155588
2017-10-24,ak,201740,201115,338,31,2271,8,,,,,,,1.36504,1.36504
2017-10-24,al,201740,201115,338,189,7063,24,,,,,,,2.67592,2.67592
2017-10-24,ar,201740,201115,338,12,2735,13,,,,,,,0.438757,0.438757
2017-10-24,az,201740,201115,338,222,24803,66,,,,,,,0.895053,0.895053
2017-10-24,ca,201740,201115,338,918,35693,120,,,,,,,2.57193,2.57193
2017-10-24,co,201740,201115,338,167,20506,12,,,,,,,0.814396,0.814396
2017-10-24,ct,201740,201115,338,8,3275,11,,,,,,,0.244275,0.244275
2017-10-24,de,201740,201115,338,4,3468,10,,,,,,,0.11534,0.11534
2017-10-24,ga,201740,201115,338,485,36440,58,,,,,,,1.33095,1.33095
2017-10-24,hhs1,201740,201115,338,499,51282,141,174.0,211.0,,61.0,32.0,21.0,0.834506,0.973051
2017-10-24,hhs10,201740,201115,338,193,11600,43,70.0,76.0,,28.0,13.0,6.0,1.22909,1.66379
2017-10-24,hhs2,201740,201115,338,1702,102826,135,654.0,667.0,,247.0,85.0,49.0,2.22908,1.65522
2017-10-24,hhs3,201740,201115,338,1133,85275,185,268.0,455.0,,265.0,73.0,72.0,1.42574,1.32864
2017-10-24,hhs4,201740,201115,338,1775,139202,361,758.0,635.0,,226.0,90.0,66.0,1.15797,1.27513
2017-10-24,hhs5,201740,201115,338,929,87779,250,310.0,349.0,,155.0,60.0,55.0,0.902013,1.05834
2017-10-24,hhs6,201740,201115,338,1177,75432,166,369.0,431.0,,244.0,83.0,50.0,1.46036,1.56035
2017-10-24,hhs7,201740,201115,338,196,20092,83,47.0,92.0,,33.0,14.0,10.0,1.04518,0.975513
2017-10-24,hhs8,201740,201115,338,331,42596,85,97.0,129.0,,60.0,27.0,18.0,0.79173,0.777068
2017-10-24,hhs9,201740,201115,338,1456,75623,232,417.0,517.0,,255.0,164.0,103.0,2.29387,1.92534
2017-10-24,hi,201740,201115,338,26,1405,15,,,,,,,1.85053,1.85053
2017-10-24,ia,201740,201115,338,14,2219,7,,,,,,,0.630915,0.630915
2017-10-24,id,201740,201115,338,107,3647,8,,,,,,,2.93392,2.93392
2017-10-24,il,201740,201115,338,616,39220,71,,,,,,,1.57063,1.57063
2017-10-24,in,201740,201115,338,68,11701,40,,,,,,,0.581147,0.581147
2017-10-24,ks,201740,201115,338,51,8277,36,,,,,,,0.616165,0.616165
2017-10-24,ky,201740,201115,338,43,14314,11,,,,,,,0.300405,0.300405
2017-10-24,ma,201740,201115,338,364,28403,48,,,,,,,1.28155,1.28155
2017-10-24,md,201740,201115,338,118,6080,10,,,,,,,1.94079,1.94079
2017-10-24,me,201740,201115,338,33,5120,26,,,,,,,0.644531,0.644531
2017-10-24,mi,201740,201115,338,92,16466,49,,,,,,,0.558727,0.558727
2017-10-24,mn,201740,201115,338,68,4849,14,,,,,,,1.40235,1.40235
2017-10-24,mo,201740,201115,338,93,6956,26,,,,,,,1.33698,1.33698
2017-10-24,ms,201740,201115,338,520,16606,43,,,,,,,3.1314,3.1314
2017-10-24,mt,201740,201115,338,8,3404,6,,,,,,,0.235018,0.235018
2017-10-24,nat,201740,201115,338,9391,691707,1681,3164.0,3562.0,,1574.0,641.0,450.0,1.42199,1.35766
2017-10-24,nc,201740,201115,338,115,19623,58,,,,,,,0.586047,0.586047
2017-10-24,nd,201740,201115,338,16,2014,11,,,,,,,0.794439,0.794439
2017-10-24,ne,201740,201115,338,38,2640,14,,,,,,,1.43939,1.43939
2017-10-24,nh,201740,201115,338,3,5076,25,,,,,,,0.0591017,0.0591017
2017-10-24,nj,201740,201115,338,140,5097,21,,,,,,,2.74671,2.74671
2017-10-24,nm,201740,201115,338,137,7934,25,,,,,,,1.72675,1.72675
2017-10-24,nv,201740,201115,338,290,13722,31,,,,,,,2.11339,2.11339
2017-10-24,oh,201740,201115,338,51,11280,36,,,,,,,0.452128,0.452128
2017-10-24,ok,201740,201115,338,16,2373,16,,,,,,,0.674252,0.674252
2017-10-24,or,201740,201115,338,30,3106,15,,,,,,,0.965873,0.965873
2017-10-24,pa,201740,201115,338,213,15047,48,,,,,,,1.41556,1.41556
2017-10-24,ri,201740,201115,338,35,6616,21,,,,,,,0.529021,0.529021
2017-10-24,sc,201740,201115,338,39,7798,20,,,,,,,0.500128,0.500128
2017-10-24,sd,201740,201115,338,44,4816,16,,,,,,,0.913621,0.913621
2017-10-24,tn,201740,201115,338,60,10867,50,,,,,,,0.55213,0.55213
2017-10-24,tx,201740,201115,338,770,46101,83,,,,,,,1.67025,1.67025
2017-10-24,ut,201740,201115,338,75,7784,22,,,,,,,0.963515,0.963515
2017-10-24,va,201740,201115,338,722,48569,80,,,,,,,1.48654,1.48654
2017-10-24,vt,201740,201115,338,56,2792,10,,,,,,,2.00573,2.00573
2017-10-24,wa,201740,201115,338,25,2576,12,,,,,,,0.970497,0.970497
2017-10-24,wi,201740,201115,338,34,4263,40,,,,,,,0.79756,0.79756
2017-10-24,wv,201740,201115,338,75,10647,35,,,,,,,0.704424,0.704424
2017-10-24,wy,201740,201115,338,21,4072,18,,,,,,,0.515717,0.515717
,ny,201740,201115,338,1562,97729,114,,,,,,,1.598297332419241,1.598297332419241
2017-10-24,ak,201740,201116,337,31,2195,7,,,,,,,1.4123,1.4123
2017-10-24,al,201740,201116,337,194,7007,24,,,,,,,2.76866,2.76866
2017-10-24,ar,201740,201116,337,18,2664,14,,,,,,,0.675676,0.675676
2017-10-24,az,201740,201116,337,257,23572,57,,,,,,,1.09028,1.09028
2017-10-24,ca,201740,201116,337,736,32828,119,,,,,,,2.24199,2.24199
2017-10-24,co,201740,201116,337,153,20023,12,,,,,,,0.764121,0.764121
2017-10-24,ct,201740,201116,337,8,3469,21,,,,,,,0.230614,0.230614
2017-10-24,de,201740,201116,337,3,3658,11,,,,,,,0.082012,0.082012
2017-10-24,ga,201740,201116,337,490,36983,57,,,,,,,1.32493,1.32493
2017-10-24,hhs1,201740,201116,337,390,44064,150,146.0,136.0,,65.0,25.0,18.0,0.779753,0.885076
2017-10-24,hhs10,201740,201116,337,152,11455,39,45.0,66.0,,23.0,11.0,7.0,1.30604,1.32693
2017-10-24,hhs2,201740,201116,337,1626,98145,131,655.0,571.0,,252.0,89.0,59.0,2.19754,1.65673
2017-10-24,hhs3,201740,201116,337,1121,94782,188,317.0,387.0,,272.0,89.0,56.0,1.19343,1.18271
2017-10-24,hhs4,201740,201116,337,1606,134246,352,709.0,532.0,,227.0,82.0,56.0,1.09327,1.19631
2017-10-24,hhs5,201740,201116,337,892,81470,242,345.0,331.0,,137.0,39.0,40.0,0.853615,1.09488
2017-10-24,hhs6,201740,201116,337,1089,68638,158,357.0,391.0,,228.0,66.0,47.0,1.47911,1.58658
2017-10-24,hhs7,201740,201116,337,148,19542,83,46.0,48.0,,28.0,13.0,13.0,0.790359,0.757343
2017-10-24,hhs8,201740,201116,337,272,40639,83,78.0,122.0,,37.0,24.0,11.0,0.63713,0.669308
2017-10-24,hhs9,201740,201116,337,1399,69631,225,441.0,480.0,,236.0,121.0,121.0,2.13977,2.00916
2017-10-24,hi,201740,201116,337,34,1331,15,,,,,,,2.55447,2.55447
